task_id,concept,parameter,trial,hint_concept,hint_param,hint_confidence,hint_concept_correct,hint_param_correct,cross_predicted,cross_gt,cross_correct,within_predicted,within_gt,within_correct,extrap_correct,extrap_confidence,all_correct,elapsed_s
2DRotation_+90_31,2DRotation,+90,31,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,1.0,False,2733.68
2DRotation_+90_32,2DRotation,+90,32,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2735.0
2DRotation_+90_34,2DRotation,+90,34,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,1.0,False,2736.48
2DRotation_+90_35,2DRotation,+90,35,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2738.01
2DRotation_+90_36,2DRotation,+90,36,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2739.39
2DRotation_+90_37,2DRotation,+90,37,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,1.0,False,2741.21
2DRotation_+90_38,2DRotation,+90,38,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2742.03
2DRotation_+90_39,2DRotation,+90,39,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.67,False,2745.73
2DRotation_+90_33,2DRotation,+90,33,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,1.0,True,2746.39
2DRotation_+90_40,2DRotation,+90,40,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2747.26
2DRotation_+90_41,2DRotation,+90,41,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2748.5
2DRotation_+90_42,2DRotation,+90,42,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2749.89
2DRotation_+90_43,2DRotation,+90,43,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2751.44
2DRotation_+90_45,2DRotation,+90,45,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2753.08
2DRotation_+90_46,2DRotation,+90,46,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2754.28
2DRotation_+90_44,2DRotation,+90,44,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2755.69
2DRotation_+90_47,2DRotation,+90,47,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2758.19
2DRotation_+90_48,2DRotation,+90,48,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,True,1.0,False,2759.59
2DRotation_+90_49,2DRotation,+90,49,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2760.8
2DRotation_-90_0,2DRotation,-90,0,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,180,False,False,0.67,False,2762.59
2DRotation_-90_1,2DRotation,-90,1,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,1.0,True,2764.27
2DRotation_-90_2,2DRotation,-90,2,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,0.67,False,2765.57
2DRotation_-90_3,2DRotation,-90,3,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2766.96
2DRotation_-90_4,2DRotation,-90,4,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2768.31
2DRotation_-90_6,2DRotation,-90,6,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2769.54
2DRotation_-90_7,2DRotation,-90,7,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,180,False,False,1.0,False,2770.83
2DRotation_-90_8,2DRotation,-90,8,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2772.37
2DRotation_-90_9,2DRotation,-90,9,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2774.02
2DRotation_-90_5,2DRotation,-90,5,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2775.6
2DRotation_-90_11,2DRotation,-90,11,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2777.28
2DRotation_-90_12,2DRotation,-90,12,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2779.29
2DRotation_-90_14,2DRotation,-90,14,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2780.61
2DRotation_-90_13,2DRotation,-90,13,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2782.05
2DRotation_-90_15,2DRotation,-90,15,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,1.0,False,2783.67
2DRotation_-90_16,2DRotation,-90,16,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,180,180,True,False,1.0,False,2785.16
2DRotation_-90_17,2DRotation,-90,17,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2786.63
2DRotation_-90_18,2DRotation,-90,18,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2788.37
2DRotation_-90_19,2DRotation,-90,19,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2789.51
2DRotation_-90_20,2DRotation,-90,20,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,1.0,False,2790.9
2DRotation_-90_10,2DRotation,-90,10,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2792.05
2DRotation_-90_21,2DRotation,-90,21,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2793.94
2DRotation_-90_22,2DRotation,-90,22,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2795.41
2DRotation_-90_23,2DRotation,-90,23,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2796.86
2DRotation_-90_25,2DRotation,-90,25,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,1.0,False,2798.06
2DRotation_-90_26,2DRotation,-90,26,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2799.88
2DRotation_-90_24,2DRotation,-90,24,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2802.42
2DRotation_-90_27,2DRotation,-90,27,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2803.88
2DRotation_-90_28,2DRotation,-90,28,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2805.21
2DRotation_-90_29,2DRotation,-90,29,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,False,1.0,False,2806.91
2DRotation_-90_30,2DRotation,-90,30,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2808.53
2DRotation_-90_32,2DRotation,-90,32,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,180,False,False,1.0,False,2811.68
2DRotation_-90_31,2DRotation,-90,31,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2811.77
2DRotation_-90_33,2DRotation,-90,33,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,1.0,False,2813.75
2DRotation_-90_34,2DRotation,-90,34,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2814.93
2DRotation_-90_35,2DRotation,-90,35,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2816.42
2DRotation_-90_36,2DRotation,-90,36,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2818.67
2DRotation_-90_37,2DRotation,-90,37,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,1.0,False,2819.29
2DRotation_-90_38,2DRotation,-90,38,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2820.86
2DRotation_-90_39,2DRotation,-90,39,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2822.27
2DRotation_-90_40,2DRotation,-90,40,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2823.54
2DRotation_-90_41,2DRotation,-90,41,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2825.14
2DRotation_-90_42,2DRotation,-90,42,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2827.73
2DRotation_-90_43,2DRotation,-90,43,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2828.4
2DRotation_-90_44,2DRotation,-90,44,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,1.0,False,2830.29
2DRotation_-90_45,2DRotation,-90,45,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2831.62
2DRotation_-90_46,2DRotation,-90,46,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2832.9
2DRotation_-90_47,2DRotation,-90,47,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2836.58
2DRotation_-90_48,2DRotation,-90,48,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2836.76
2DRotation_-90_49,2DRotation,-90,49,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2838.06
2DRotation_180_0,2DRotation,180,0,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2839.93
2DRotation_180_1,2DRotation,180,1,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,True,1.0,False,2841.17
2DRotation_180_2,2DRotation,180,2,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,False,1.0,False,2842.66
2DRotation_180_3,2DRotation,180,3,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2844.17
2DRotation_180_4,2DRotation,180,4,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2845.49
2DRotation_180_5,2DRotation,180,5,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2846.51
2DRotation_180_6,2DRotation,180,6,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,1.0,False,2848.32
2DRotation_180_7,2DRotation,180,7,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2850.19
2DRotation_180_8,2DRotation,180,8,Reflect,X,1.0,False,False,Orientation of objects,Orientation of objects,True,X,X,True,True,0.67,True,2851.54
2DRotation_180_9,2DRotation,180,9,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2852.72
2DRotation_180_10,2DRotation,180,10,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2854.79
2DRotation_180_11,2DRotation,180,11,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2856.2
2DRotation_180_12,2DRotation,180,12,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2857.54
2DRotation_180_13,2DRotation,180,13,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.67,False,2859.07
2DRotation_180_15,2DRotation,180,15,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,False,1.0,False,2862.66
2DRotation_180_17,2DRotation,180,17,Reflect,X,0.67,False,False,Orientation of objects,Orientation of objects,True,Y,X,False,True,0.67,False,2869.2
2DRotation_180_14,2DRotation,180,14,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2870.79
2DRotation_180_16,2DRotation,180,16,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2872.08
2DRotation_180_19,2DRotation,180,19,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2874.48
2DRotation_180_18,2DRotation,180,18,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2875.12
2DRotation_180_20,2DRotation,180,20,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2876.31
2DRotation_180_21,2DRotation,180,21,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.67,False,2877.6
2DRotation_180_22,2DRotation,180,22,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2879.81
2DRotation_180_23,2DRotation,180,23,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2880.32
2DRotation_180_24,2DRotation,180,24,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2883.66
2DRotation_180_25,2DRotation,180,25,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2883.84
2DRotation_180_26,2DRotation,180,26,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2885.28
2DRotation_180_27,2DRotation,180,27,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2886.71
2DRotation_180_28,2DRotation,180,28,Reflect,X,0.67,False,False,Orientation of objects,Orientation of objects,True,Y,X,False,True,1.0,False,2887.84
2DRotation_180_29,2DRotation,180,29,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,True,0.67,False,2889.41
2DRotation_180_30,2DRotation,180,30,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,False,1.0,False,2890.55
2DRotation_180_32,2DRotation,180,32,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2891.87
2DRotation_180_33,2DRotation,180,33,Reflect,Y,0.67,False,False,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2895.7
2DRotation_180_31,2DRotation,180,31,Reflect,X,1.0,False,False,Orientation of objects,Orientation of objects,True,X,X,True,True,1.0,True,2895.8
2DRotation_180_34,2DRotation,180,34,Reflect,Y,1.0,False,False,Orientation of objects,Orientation of objects,True,X,Y,False,False,0.67,False,2897.25
2DRotation_180_35,2DRotation,180,35,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2898.75
2DRotation_180_36,2DRotation,180,36,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2900.93
2DRotation_180_37,2DRotation,180,37,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2903.27
2DRotation_180_38,2DRotation,180,38,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,False,1.0,False,2903.94
2DRotation_180_39,2DRotation,180,39,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2905.18
2DRotation_180_40,2DRotation,180,40,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2906.44
2DRotation_180_41,2DRotation,180,41,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,False,1.0,False,2908.15
2DRotation_180_42,2DRotation,180,42,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2909.59
2DRotation_180_43,2DRotation,180,43,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2911.11
2DRotation_180_44,2DRotation,180,44,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2912.57
2DRotation_180_45,2DRotation,180,45,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,180,False,False,0.67,False,2914.33
2DRotation_180_46,2DRotation,180,46,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2915.59
2DRotation_180_48,2DRotation,180,48,Reflect,Y,1.0,False,False,Orientation of objects,Orientation of objects,True,X,Y,False,True,1.0,False,2916.97
2DRotation_180_47,2DRotation,180,47,2DRotation,180,1.0,True,True,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2918.63
2DRotation_180_49,2DRotation,180,49,2DRotation,+90,1.0,True,False,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2920.78
